4,layer_model_helper.LayerModelHelper._init_global_constants,layer_model_helper.LayerModelHelper.add_global_constant,layer_model_helper.LayerModelHelper._get_global_constant_initializer_op,numpy.array,,,
4,lstm_benchmark,lstm_benchmark.Benchmark,lstm_benchmark.Caffe2LSTM,numpy.array,,,
4,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.Scalar.clone,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.List.clone,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.ListWithEvicted.clone,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.List.__init__,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.ListWithEvicted.__init__,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.from_dtype,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,schema.from_column_list,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,,
4,visualize.NHWC.ShowImages,visualize.PatchVisualizer.ShowImages,visualize.PatchVisualizer.ShowMultiple,numpy.array,,,
4,visualize.NCHW.ShowImages,visualize.PatchVisualizer.ShowImages,visualize.PatchVisualizer.ShowMultiple,numpy.array,,,
4,visualize.NHWC.ShowChannels,visualize.PatchVisualizer.ShowChannels,visualize.PatchVisualizer.ShowMultiple,numpy.array,,,
4,visualize.NCHW.ShowChannels,visualize.PatchVisualizer.ShowChannels,visualize.PatchVisualizer.ShowMultiple,numpy.array,,,
4,compare_ddp,compare_ddp.main,compare_ddp.print_summary,numpy.array,,,
4,translate.main,translate.run_seq2seq_beam_decoder,translate.Seq2SeqModelCaffe2EnsembleDecoder.decode,numpy.array,,,
4,char_rnn,char_rnn.main,char_rnn.CharRNN.TrainModel,numpy.array,,,
4,writer.SummaryWriter.add_hparams,summary.hparams,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_scalar,summary.scalar,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_scalars,summary.scalar,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_histogram,summary.histogram,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_image,summary.image,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_images,summary.image,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_image_with_boxes,summary.image_boxes,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_video,summary.video,_convert_np.make_np,numpy.array,,,
4,writer.SummaryWriter.add_audio,summary.audio,_convert_np.make_np,numpy.array,,,
5,benchmark_runner,benchmark_runner.main,benchmark_core.BenchmarkRunner.run,benchmark_core.BenchmarkRunner._measure_time,numpy.array,,
5,layer_model_helper.LayerModelHelper.__init__,layer_model_helper.LayerModelHelper._init_global_constants,layer_model_helper.LayerModelHelper.add_global_constant,layer_model_helper.LayerModelHelper._get_global_constant_initializer_op,numpy.array,,
5,schema.Struct.clone,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema.as_record,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema.Field.clone_schema,schema.Scalar.clone,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema.Map,schema.List.__init__,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema._SchemaNode.get_field,schema.List.__init__,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,schema.MapWithEvicted,schema.ListWithEvicted.__init__,schema.Scalar.__init__,schema.Scalar.set,numpy.array,,
5,translate,translate.main,translate.run_seq2seq_beam_decoder,translate.Seq2SeqModelCaffe2EnsembleDecoder.decode,numpy.array,,
5,writer.SummaryWriter.add_figure,writer.SummaryWriter.add_image,summary.image,_convert_np.make_np,numpy.array,,
6,schema.Struct._struct_from_nested_name.create_internal,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
6,schema.Struct.__getitem__,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
6,schema.Struct.__add__,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
6,schema.Struct.__sub__,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
6,schema.NamedTuple,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
6,schema.schema_check,schema.as_record,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array,
7,schema.Struct._struct_from_nested_name,schema.Struct._struct_from_nested_name.create_internal,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array
7,schema.Tuple,schema.NamedTuple,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array
7,schema.RawTuple,schema.NamedTuple,schema.Struct.__init__,schema._normalize_field,schema.Scalar.__init__,schema.Scalar.set,numpy.array
