eager.context.executing_eagerly
eager.context.executing_eagerly_v1
eager.context.eager_mode
eager.context.get_config
eager.context.get_device_name
eager.context.set_soft_device_placement
eager.context.get_executor
eager.context.get_log_device_placement
eager.context.set_log_device_placement
eager.context.function_executor_type
eager.context.async_scope
eager.context.async_clear_error
eager.def_function.experimental_run_functions_eagerly
eager.def_function.run_functions_eagerly
eager.def_function.experimental_functions_run_eagerly
eager.def_function.functions_run_eagerly
eager.def_function.function
eager.function.defun_with_attributes
eager.lift_to_graph.lift_to_graph
eager.remote.connect_to_remote_host
eager.remote.connect_to_cluster
eager.wrap_function.wrap_function
feature_column.feature_column.input_layer
feature_column.feature_column.linear_model
feature_column.feature_column.make_parse_example_spec
feature_column.feature_column_v2.make_parse_example_spec_v2
feature_column.feature_column_v2.embedding_column
feature_column.feature_column_v2.shared_embedding_columns
feature_column.feature_column_v2.shared_embedding_columns_v2
feature_column.feature_column_v2.numeric_column
feature_column.feature_column_v2.bucketized_column
feature_column.feature_column_v2.categorical_column_with_hash_bucket
feature_column.feature_column_v2.categorical_column_with_vocabulary_file
feature_column.feature_column_v2.categorical_column_with_vocabulary_file_v2
feature_column.feature_column_v2.categorical_column_with_vocabulary_list
feature_column.feature_column_v2.categorical_column_with_identity
feature_column.feature_column_v2.indicator_column
feature_column.feature_column_v2.weighted_categorical_column
feature_column.feature_column_v2.crossed_column
feature_column.sequence_feature_column.sequence_categorical_column_with_identity
feature_column.sequence_feature_column.sequence_categorical_column_with_hash_bucket
feature_column.sequence_feature_column.sequence_categorical_column_with_vocabulary_file
feature_column.sequence_feature_column.sequence_categorical_column_with_vocabulary_list
feature_column.sequence_feature_column.sequence_numeric_column
feature_column.serialization.serialize_feature_column
feature_column.serialization.deserialize_feature_column
framework.constant_op.constant_v1
framework.constant_op.constant
framework.dtypes.as_dtype
framework.errors_impl.exception_type_from_error_code
framework.errors_impl.error_code_from_exception_type
framework.graph_io.write_graph
framework.graph_util_impl.must_run_on_cpu
framework.graph_util_impl.extract_sub_graph
framework.graph_util_impl.tensor_shape_from_node_def_name
framework.graph_util_impl.convert_variables_to_constants
framework.graph_util_impl.remove_training_nodes
framework.graph_util_impl.graph_defs_equal
framework.importer.import_graph_def
framework.indexed_slices.convert_to_tensor_or_indexed_slices
framework.load_library.load_op_library
framework.load_library.load_file_system_library
framework.load_library.load_library
framework.load_library.register_filesystem_plugin
framework.ops.enable_tensor_equality
framework.ops.disable_tensor_equality
framework.ops.convert_to_tensor_v1_with_dispatch
framework.ops.convert_to_tensor_v2_with_dispatch
framework.ops._create_c_op
framework.ops.no_gradient
framework.ops.device
framework.ops.device_v2
framework.ops.container
framework.ops._colocate_with
framework.ops.control_dependencies
framework.ops.get_default_session
framework.ops.init_scope
framework.ops.executing_eagerly_outside_functions
framework.ops.inside_function
framework.ops.enable_eager_execution
framework.ops.disable_eager_execution
framework.ops.reset_default_graph
framework.ops.get_default_graph
framework.ops.get_name_scope
framework.ops.add_to_collection
framework.ops.add_to_collections
framework.ops.get_collection_ref
framework.ops.get_collection
framework.ops.get_current_name_scope
framework.ops.op_scope
framework.random_seed.get_seed
framework.random_seed.set_random_seed
framework.random_seed.set_seed
framework.smart_cond.smart_cond
framework.sparse_tensor.convert_to_tensor_or_sparse_tensor
framework.tensor_conversion_registry.register_tensor_conversion_function
framework.tensor_shape.enable_v2_tensorshape
framework.tensor_shape.disable_v2_tensorshape
framework.tensor_shape.dimension_value
framework.tensor_shape.dimension_at_index
framework.tensor_util.make_tensor_proto
framework.tensor_util.MakeNdarray
framework.tensor_util.constant_value
framework.tensor_util.is_tf_type
framework.test_combinations.combine
framework.test_combinations.times
framework.test_util.gpu_device_name
framework.test_util.assert_equal_graph_def_v2
framework.test_util.assert_equal_graph_def_v1
framework.test_util.is_gpu_available
framework.test_util.create_local_cluster
framework.type_spec.type_spec_from_value
keras.activations.softmax
keras.activations.elu
keras.activations.selu
keras.activations.softplus
keras.activations.softsign
keras.activations.swish
keras.activations.relu
keras.activations.gelu
keras.activations.tanh
keras.activations.sigmoid
keras.activations.exponential
keras.activations.hard_sigmoid
keras.activations.linear
keras.activations.serialize
keras.activations.deserialize
keras.activations.get
keras.backend.backend
keras.backend.cast_to_floatx
keras.backend.get_uid
keras.backend.reset_uids
keras.backend.clear_session
keras.backend.manual_variable_initialization
keras.backend.learning_phase
keras.backend.set_learning_phase
keras.backend.learning_phase_scope
keras.backend.get_session
keras.backend.set_session
keras.backend.is_sparse
keras.backend.to_dense
keras.backend.name_scope
keras.backend.variable
keras.backend.track_variable
keras.backend._initialize_variables
keras.backend.constant
keras.backend.is_keras_tensor
keras.backend.placeholder
keras.backend.shape
keras.backend.int_shape
keras.backend.ndim
keras.backend.dtype
keras.backend.eval
keras.backend.zeros
keras.backend.ones
keras.backend.eye
keras.backend.zeros_like
keras.backend.ones_like
keras.backend.random_uniform_variable
keras.backend.random_normal_variable
keras.backend.count_params
keras.backend.cast
keras.backend.update
keras.backend.update_add
keras.backend.update_sub
keras.backend.moving_average_update
keras.backend.dot
keras.backend.batch_dot
keras.backend.transpose
keras.backend.gather
keras.backend.max
keras.backend.min
keras.backend.sum
keras.backend.prod
keras.backend.cumsum
keras.backend.cumprod
keras.backend.var
keras.backend.std
keras.backend.mean
keras.backend.any
keras.backend.all
keras.backend.argmax
keras.backend.argmin
keras.backend.square
keras.backend.abs
keras.backend.sqrt
keras.backend.exp
keras.backend.log
keras.backend.round
keras.backend.sign
keras.backend.pow
keras.backend.clip
keras.backend.equal
keras.backend.not_equal
keras.backend.greater
keras.backend.greater_equal
keras.backend.less
keras.backend.less_equal
keras.backend.maximum
keras.backend.minimum
keras.backend.sin
keras.backend.cos
keras.backend.normalize_batch_in_training
keras.backend.batch_normalization
keras.backend.concatenate
keras.backend.reshape
keras.backend.permute_dimensions
keras.backend.resize_images
keras.backend.resize_volumes
keras.backend.repeat_elements
keras.backend.repeat
keras.backend.arange
keras.backend.tile
keras.backend.flatten
keras.backend.batch_flatten
keras.backend.expand_dims
keras.backend.squeeze
keras.backend.temporal_padding
keras.backend.spatial_2d_padding
keras.backend.spatial_3d_padding
keras.backend.stack
keras.backend.one_hot
keras.backend.reverse
keras.backend.get_value
keras.backend.batch_get_value
keras.backend.set_value
keras.backend.batch_set_value
keras.backend.print_tensor
keras.backend.function
keras.backend.gradients
keras.backend.stop_gradient
keras.backend.rnn
keras.backend.switch
keras.backend.in_train_phase
keras.backend.in_test_phase
keras.backend.relu
keras.backend.elu
keras.backend.softmax
keras.backend.softplus
keras.backend.softsign
keras.backend.categorical_crossentropy
keras.backend.sparse_categorical_crossentropy
keras.backend.binary_crossentropy
keras.backend.sigmoid
keras.backend.hard_sigmoid
keras.backend.tanh
keras.backend.dropout
keras.backend.l2_normalize
keras.backend.in_top_k
keras.backend.conv1d
keras.backend.conv2d
keras.backend.conv2d_transpose
keras.backend.separable_conv2d
keras.backend.depthwise_conv2d
keras.backend.conv3d
keras.backend.pool2d
keras.backend.pool3d
keras.backend.local_conv1d
keras.backend.local_conv2d
keras.backend.bias_add
keras.backend.random_normal
keras.backend.random_uniform
keras.backend.random_binomial
keras.backend.random_bernoulli
keras.backend.truncated_normal
keras.backend.ctc_label_dense_to_sparse
keras.backend.ctc_batch_cost
keras.backend.ctc_decode
keras.backend.map_fn
keras.backend.foldl
keras.backend.foldr
keras.backend_config.epsilon
keras.backend_config.set_epsilon
keras.backend_config.floatx
keras.backend_config.set_floatx
keras.backend_config.image_data_format
keras.backend_config.set_image_data_format
keras.constraints.serialize
keras.constraints.deserialize
keras.constraints.get
keras.losses.mean_squared_error
keras.losses.mean_absolute_error
keras.losses.mean_absolute_percentage_error
keras.losses.mean_squared_logarithmic_error
keras.losses.squared_hinge
keras.losses.hinge
keras.losses.categorical_hinge
keras.losses.huber
keras.losses.log_cosh
keras.losses.categorical_crossentropy
keras.losses.sparse_categorical_crossentropy
keras.losses.binary_crossentropy
keras.losses.kl_divergence
keras.losses.poisson
keras.losses.cosine_similarity
keras.losses.serialize
keras.losses.deserialize
keras.losses.get
keras.metrics.binary_accuracy
keras.metrics.categorical_accuracy
keras.metrics.sparse_categorical_accuracy
keras.metrics.top_k_categorical_accuracy
keras.metrics.sparse_top_k_categorical_accuracy
keras.metrics.serialize
keras.metrics.deserialize
keras.metrics.get
keras.models.clone_model
keras.models.in_place_subclassed_model_state_restoration
keras.models.clone_and_build_model
keras.optimizers.serialize
keras.optimizers.deserialize
keras.optimizers.get
keras.regularizers.l1_l2
keras.regularizers.serialize
keras.regularizers.deserialize
keras.regularizers.get
engine.base_layer_utils.enable_v2_dtype_behavior
engine.base_layer_utils.disable_v2_dtype_behavior
engine.data_adapter.unpack_x_y_sample_weight
engine.data_adapter.pack_x_y_sample_weight
engine.input_layer.Input
initializers.__init__.serialize
initializers.__init__.deserialize
initializers.__init__.get
layers.merge.add
layers.merge.subtract
layers.merge.multiply
layers.merge.average
layers.merge.maximum
layers.merge.minimum
layers.merge.concatenate
layers.merge.dot
layers.serialization.serialize
layers.serialization.deserialize
legacy_tf_layers.base.keras_style_scope
legacy_tf_layers.base.set_keras_style
legacy_tf_layers.convolutional.conv1d
legacy_tf_layers.convolutional.conv2d
legacy_tf_layers.convolutional.conv3d
legacy_tf_layers.convolutional.separable_conv1d
legacy_tf_layers.convolutional.separable_conv2d
legacy_tf_layers.convolutional.conv2d_transpose
legacy_tf_layers.convolutional.conv3d_transpose
legacy_tf_layers.core.dense
legacy_tf_layers.core.dropout
legacy_tf_layers.core.flatten
legacy_tf_layers.normalization.batch_normalization
legacy_tf_layers.pooling.average_pooling1d
legacy_tf_layers.pooling.max_pooling1d
legacy_tf_layers.pooling.average_pooling2d
legacy_tf_layers.pooling.max_pooling2d
legacy_tf_layers.pooling.average_pooling3d
legacy_tf_layers.pooling.max_pooling3d
mixed_precision.get_layer_policy.get_layer_policy
mixed_precision.policy.global_policy
mixed_precision.policy.set_global_policy
optimizer_v2.learning_rate_schedule.serialize
optimizer_v2.learning_rate_schedule.deserialize
optimizer_v2.legacy_learning_rate_decay.exponential_decay
optimizer_v2.legacy_learning_rate_decay.piecewise_constant
optimizer_v2.legacy_learning_rate_decay.polynomial_decay
optimizer_v2.legacy_learning_rate_decay.natural_exp_decay
optimizer_v2.legacy_learning_rate_decay.inverse_time_decay
optimizer_v2.legacy_learning_rate_decay.cosine_decay
optimizer_v2.legacy_learning_rate_decay.cosine_decay_restarts
optimizer_v2.legacy_learning_rate_decay.linear_cosine_decay
optimizer_v2.legacy_learning_rate_decay.noisy_linear_cosine_decay
preprocessing.image.smart_resize
preprocessing.image.array_to_img
preprocessing.image.img_to_array
preprocessing.image.save_img
preprocessing.image.load_img
preprocessing.image_dataset.image_dataset_from_directory
preprocessing.sequence.pad_sequences
preprocessing.text.text_to_word_sequence
preprocessing.text.one_hot
preprocessing.text_dataset.text_dataset_from_directory
preprocessing.timeseries.timeseries_dataset_from_array
saving.model_config.model_from_config
saving.model_config.model_from_yaml
saving.model_config.model_from_json
saving.save.save_model
saving.save.load_model
saving.saved_model_experimental.export_saved_model
saving.saved_model_experimental.load_from_saved_model
utils.data_utils.get_file
utils.generic_utils.get_custom_objects
utils.generic_utils.register_keras_serializable
utils.generic_utils.get_registered_name
utils.generic_utils.get_registered_object
utils.generic_utils.serialize_keras_object
utils.generic_utils.deserialize_keras_object
utils.layer_utils.get_source_inputs
utils.losses_utils.compute_weighted_loss
utils.np_utils.to_categorical
utils.np_utils.normalize
utils.tf_utils.register_symbolic_tensor_type
utils.vis_utils.model_to_dot
utils.vis_utils.plot_model
io.file_io.file_exists_v2
io.file_io.file_exists
io.file_io.delete_file
io.file_io.delete_file_v2
io.file_io.get_matching_files
io.file_io.get_matching_files_v2
io.file_io.create_dir
io.file_io.create_dir_v2
io.file_io.recursive_create_dir
io.file_io.recursive_create_dir_v2
io.file_io.copy_v2
io.file_io.copy
io.file_io.rename
io.file_io.rename_v2
io.file_io.delete_recursively
io.file_io.delete_recursively_v2
io.file_io.is_directory
io.file_io.is_directory_v2
io.file_io.list_directory
io.file_io.list_directory_v2
io.file_io.join
io.file_io.walk
io.file_io.walk_v2
io.file_io.stat
io.file_io.stat_v2
io.tf_record.tf_record_iterator
ops.array_ops.reshape
ops.array_ops.fill
ops.array_ops.identity
ops.array_ops.expand_dims
ops.array_ops.expand_dims_v2
ops.array_ops.setdiff1d
ops.array_ops.broadcast_dynamic_shape
ops.array_ops.broadcast_static_shape
ops.array_ops.shape_v2
ops.array_ops.shape
ops.array_ops.shape_n
ops.array_ops.size_v2
ops.array_ops.size
ops.array_ops.rank
ops.array_ops._slice_helper
ops.array_ops.slice
ops.array_ops.strided_slice
ops.array_ops.parallel_stack
ops.array_ops.stack
ops.array_ops.unstack
ops.array_ops.concat
ops.array_ops.boolean_mask
ops.array_ops.boolean_mask_v2
ops.array_ops.sparse_mask
ops.array_ops.unique
ops.array_ops.unique_with_counts
ops.array_ops.split
ops.array_ops.transpose_v2
ops.array_ops.transpose
ops.array_ops.matrix_transpose
ops.array_ops.matrix_diag
ops.array_ops.matrix_diag_part
ops.array_ops.tensor_diag_part
ops.array_ops.matrix_set_diag
ops.array_ops.zeros
ops.array_ops.zeros_like
ops.array_ops.zeros_like_v2
ops.array_ops.ones_like
ops.array_ops.ones_like_v2
ops.array_ops.ones
ops.array_ops.placeholder
ops.array_ops.placeholder_with_default
ops.array_ops.sparse_placeholder
ops.array_ops.pad_v2
ops.array_ops.pad
ops.array_ops.meshgrid
ops.array_ops.edit_distance
ops.array_ops.required_space_to_batch_paddings
ops.array_ops.space_to_batch
ops.array_ops.space_to_batch_v2
ops.array_ops.space_to_depth
ops.array_ops.space_to_depth_v2
ops.array_ops.depth_to_space
ops.array_ops.depth_to_space_v2
ops.array_ops.batch_to_space
ops.array_ops.batch_to_space_v2
ops.array_ops.one_hot
ops.array_ops.sequence_mask
ops.array_ops.squeeze
ops.array_ops.squeeze_v2
ops.array_ops.where
ops.array_ops.where_v2
ops.array_ops.reverse_sequence
ops.array_ops.reverse_sequence_v2
ops.array_ops.gather
ops.array_ops.gather_v2
ops.array_ops.batch_gather
ops.array_ops.gather_nd
ops.array_ops.gather_nd_v2
ops.array_ops.tensor_scatter_nd_update
ops.array_ops.quantize_v2
ops.array_ops.quantize
ops.array_ops.dequantize
ops.array_ops.quantize_and_dequantize
ops.array_ops.quantize_and_dequantize_v2
ops.array_ops.searchsorted
ops.array_ops.extract_image_patches_v2
ops.array_ops.extract_image_patches
ops.array_ops.fingerprint
ops.array_ops.repeat
ops.array_ops.guarantee_const
ops.array_ops.stop_gradient
ops.batch_ops.batch_function
ops.bincount_ops.bincount
ops.bincount_ops.bincount_v1
ops.bincount_ops.sparse_bincount
ops.candidate_sampling_ops.uniform_candidate_sampler
ops.candidate_sampling_ops.log_uniform_candidate_sampler
ops.candidate_sampling_ops.learned_unigram_candidate_sampler
ops.candidate_sampling_ops.fixed_unigram_candidate_sampler
ops.candidate_sampling_ops.all_candidate_sampler
ops.candidate_sampling_ops.compute_accidental_hits
ops.check_ops.assert_proper_iterable
ops.check_ops.assert_negative_v2
ops.check_ops.assert_negative
ops.check_ops.assert_positive_v2
ops.check_ops.assert_positive
ops.check_ops.assert_non_negative_v2
ops.check_ops.assert_non_negative
ops.check_ops.assert_non_positive_v2
ops.check_ops.assert_non_positive
ops.check_ops.assert_equal_v2
ops.check_ops.assert_equal
ops.check_ops.assert_none_equal_v2
ops.check_ops.assert_none_equal
ops.check_ops.assert_near_v2
ops.check_ops.assert_near
ops.check_ops.assert_less_v2
ops.check_ops.assert_less
ops.check_ops.assert_less_equal_v2
ops.check_ops.assert_less_equal
ops.check_ops.assert_greater_v2
ops.check_ops.assert_greater
ops.check_ops.assert_greater_equal_v2
ops.check_ops.assert_greater_equal
ops.check_ops.assert_rank_v2
ops.check_ops.assert_rank
ops.check_ops.assert_rank_at_least_v2
ops.check_ops.assert_rank_at_least
ops.check_ops.assert_rank_in_v2
ops.check_ops.assert_rank_in
ops.check_ops.assert_integer_v2
ops.check_ops.assert_integer
ops.check_ops.assert_type_v2
ops.check_ops.assert_type
ops.check_ops.assert_shapes_v2
ops.check_ops.assert_shapes
ops.check_ops.is_numeric_tensor
ops.check_ops.is_non_decreasing
ops.check_ops.is_strictly_increasing
ops.check_ops.assert_same_float_dtype
ops.check_ops.assert_scalar_v2
ops.check_ops.assert_scalar
ops.check_ops.ensure_shape
ops.clip_ops.clip_by_value
ops.clip_ops.clip_by_norm
ops.clip_ops.global_norm
ops.clip_ops.clip_by_global_norm
ops.clip_ops.clip_by_average_norm
ops.confusion_matrix.confusion_matrix
ops.confusion_matrix.confusion_matrix_v1
ops.control_flow_ops.Assert
ops.control_flow_ops.cond
ops.control_flow_ops.cond_for_tf_v2
ops.control_flow_ops.while_loop_v2
ops.control_flow_ops.while_loop
ops.control_flow_ops.group
ops.control_flow_ops.tuple_v2
ops.control_flow_ops.tuple
ops.control_flow_ops.case_v2
ops.control_flow_ops.case
ops.control_flow_ops.switch_case
ops.control_flow_ops.execute_fn_for_device
ops.control_flow_ops.get_enclosing_xla_context
ops.control_flow_v2_toggles.enable_control_flow_v2
ops.control_flow_v2_toggles.disable_control_flow_v2
ops.control_flow_v2_toggles.control_flow_v2_enabled
ops.control_flow_v2_toggles.output_all_intermediates
ops.ctc_ops.ctc_loss
ops.ctc_ops.ctc_greedy_decoder
ops.ctc_ops.ctc_beam_search_decoder
ops.ctc_ops.ctc_beam_search_decoder_v2
ops.ctc_ops.ctc_loss_v2
ops.ctc_ops.ctc_loss_v3
ops.ctc_ops.collapse_repeated
ops.ctc_ops.ctc_unique_labels
ops.custom_gradient.custom_gradient
ops.custom_gradient.recompute_grad
ops.custom_gradient.grad_pass_through
ops.embedding_ops.embedding_lookup
ops.embedding_ops.embedding_lookup_v2
ops.embedding_ops.embedding_lookup_sparse
ops.embedding_ops.embedding_lookup_sparse_v2
ops.embedding_ops.safe_embedding_lookup_sparse_v2
ops.embedding_ops.safe_embedding_lookup_sparse
ops.functional_ops.foldl
ops.functional_ops.foldl_v2
ops.functional_ops.foldr
ops.functional_ops.foldr_v2
ops.functional_ops.scan
ops.functional_ops.scan_v2
ops.gradients_impl.gradients
ops.gradients_impl.gradients_v2
ops.gradients_impl.hessians
ops.gradients_impl.HessiansV2
ops.gradient_checker.compute_gradient
ops.gradient_checker.compute_gradient_error
ops.gradient_checker_v2.compute_gradient
ops.histogram_ops.histogram_fixed_width_bins
ops.histogram_ops.histogram_fixed_width
ops.image_ops_impl.random_flip_up_down
ops.image_ops_impl.random_flip_left_right
ops.image_ops_impl.stateless_random_flip_left_right
ops.image_ops_impl.stateless_random_flip_up_down
ops.image_ops_impl.flip_left_right
ops.image_ops_impl.flip_up_down
ops.image_ops_impl.rot90
ops.image_ops_impl.transpose
ops.image_ops_impl.central_crop
ops.image_ops_impl.pad_to_bounding_box
ops.image_ops_impl.crop_to_bounding_box
ops.image_ops_impl.resize_image_with_crop_or_pad
ops.image_ops_impl.resize_images
ops.image_ops_impl.resize_images_v2
ops.image_ops_impl.resize_image_with_pad_v1
ops.image_ops_impl.resize_image_with_pad_v2
ops.image_ops_impl.per_image_standardization
ops.image_ops_impl.random_brightness
ops.image_ops_impl.stateless_random_brightness
ops.image_ops_impl.random_contrast
ops.image_ops_impl.stateless_random_contrast
ops.image_ops_impl.adjust_brightness
ops.image_ops_impl.adjust_contrast
ops.image_ops_impl.adjust_gamma
ops.image_ops_impl.convert_image_dtype
ops.image_ops_impl.rgb_to_grayscale
ops.image_ops_impl.grayscale_to_rgb
ops.image_ops_impl.random_hue
ops.image_ops_impl.stateless_random_hue
ops.image_ops_impl.adjust_hue
ops.image_ops_impl.random_jpeg_quality
ops.image_ops_impl.stateless_random_jpeg_quality
ops.image_ops_impl.adjust_jpeg_quality
ops.image_ops_impl.random_saturation
ops.image_ops_impl.stateless_random_saturation
ops.image_ops_impl.adjust_saturation
ops.image_ops_impl.is_jpeg
ops.image_ops_impl.encode_png
ops.image_ops_impl.decode_image
ops.image_ops_impl.total_variation
ops.image_ops_impl.sample_distorted_bounding_box_v2
ops.image_ops_impl.stateless_sample_distorted_bounding_box
ops.image_ops_impl.sample_distorted_bounding_box
ops.image_ops_impl.non_max_suppression
ops.image_ops_impl.non_max_suppression_with_scores
ops.image_ops_impl.non_max_suppression_with_overlaps
ops.image_ops_impl.rgb_to_yiq
ops.image_ops_impl.yiq_to_rgb
ops.image_ops_impl.rgb_to_yuv
ops.image_ops_impl.yuv_to_rgb
ops.image_ops_impl.psnr
ops.image_ops_impl.ssim
ops.image_ops_impl.ssim_multiscale
ops.image_ops_impl.image_gradients
ops.image_ops_impl.sobel_edges
ops.image_ops_impl.crop_and_resize_v2
ops.image_ops_impl.crop_and_resize_v1
ops.image_ops_impl.extract_glimpse
ops.image_ops_impl.extract_glimpse_v2
ops.image_ops_impl.combined_non_max_suppression
ops.image_ops_impl.non_max_suppression_padded
ops.image_ops_impl.draw_bounding_boxes_v2
ops.image_ops_impl.draw_bounding_boxes
ops.image_ops_impl.generate_bounding_box_proposals
ops.init_ops.lecun_normal
ops.init_ops.lecun_uniform
ops.init_ops.he_normal
ops.init_ops.he_uniform
ops.io_ops.read_file
ops.io_ops.serialize_tensor
ops.linalg_ops.matrix_triangular_solve
ops.linalg_ops.cholesky_solve
ops.linalg_ops.eye
ops.linalg_ops.matrix_solve_ls
ops.linalg_ops.eig
ops.linalg_ops.eigvals
ops.linalg_ops.self_adjoint_eig
ops.linalg_ops.self_adjoint_eigvals
ops.linalg_ops.svd
ops.linalg_ops.norm_v2
ops.linalg_ops.norm
ops.logging_ops.Print
ops.logging_ops.print_v2
ops.lookup_ops.initialize_all_tables
ops.lookup_ops.tables_initializer
ops.manip_ops.roll
ops.map_fn.map_fn
ops.map_fn.map_fn_v2
ops.math_ops.linspace_nd
ops.math_ops.argmax
ops.math_ops.argmax_v2
ops.math_ops.argmin
ops.math_ops.argmin_v2
ops.math_ops.abs
ops.math_ops.divide
ops.math_ops.multiply
ops.math_ops.subtract
ops.math_ops.scalar_mul
ops.math_ops.softplus
ops.math_ops.scalar_mul_v2
ops.math_ops.pow
ops.math_ops.complex
ops.math_ops.sign
ops.math_ops.real
ops.math_ops.imag
ops.math_ops.angle
ops.math_ops.round
ops.math_ops.cast
ops.math_ops.saturate_cast
ops.math_ops.to_float
ops.math_ops.to_double
ops.math_ops.to_int32
ops.math_ops.to_int64
ops.math_ops.to_bfloat16
ops.math_ops.to_complex64
ops.math_ops.to_complex128
ops.math_ops.truediv
ops.math_ops.div
ops.math_ops.div_no_nan
ops.math_ops.multiply_no_nan
ops.math_ops.floordiv
ops.math_ops._add_dispatch
ops.math_ops.logical_xor
ops.math_ops.equal
ops.math_ops.not_equal
ops.math_ops.tensor_equals
ops.math_ops.tensor_not_equals
ops.math_ops.range
ops.math_ops.reduce_sum_v1
ops.math_ops.reduce_sum
ops.math_ops.reduce_euclidean_norm
ops.math_ops.count_nonzero
ops.math_ops.count_nonzero_v2
ops.math_ops.reduce_mean_v1
ops.math_ops.reduce_mean
ops.math_ops.reduce_variance
ops.math_ops.reduce_std
ops.math_ops.reduce_prod
ops.math_ops.reduce_prod_v1
ops.math_ops.reduce_min_v1
ops.math_ops.reduce_min
ops.math_ops.reduce_max_v1
ops.math_ops.reduce_max
ops.math_ops.reduce_all_v1
ops.math_ops.reduce_all
ops.math_ops.reduce_any_v1
ops.math_ops.reduce_any
ops.math_ops.reduce_logsumexp_v1
ops.math_ops.reduce_logsumexp
ops.math_ops.trace
ops.math_ops.matmul
ops.math_ops.matvec
ops.math_ops.add
ops.math_ops.add_n
ops.math_ops.accumulate_n
ops.math_ops.sigmoid
ops.math_ops.log_sigmoid
ops.math_ops.cumsum
ops.math_ops.cumprod
ops.math_ops.cumulative_logsumexp
ops.math_ops.conj
ops.math_ops.unsorted_segment_mean
ops.math_ops.unsorted_segment_sqrt_n
ops.math_ops.sparse_segment_sum
ops.math_ops.sparse_segment_sum_v2
ops.math_ops.sparse_segment_mean
ops.math_ops.sparse_segment_mean_v2
ops.math_ops.sparse_segment_sqrt_n
ops.math_ops.sparse_segment_sqrt_n_v2
ops.math_ops.tensordot
ops.math_ops.polyval
ops.math_ops.reciprocal_no_nan
ops.math_ops.xlog1py
ops.math_ops.erfinv
ops.math_ops.ndtri
ops.math_ops.erfcinv
ops.math_ops.ceil
